"id","gender","age_grp","wave","country","response","lower","upper","age"
555,"female","20-30",1,"PH","Yes",20,30,26
556,"female","20-30",1,"PH","Yes",20,30,24
557,"female","20-30",1,"PH","Yes",20,30,27
558,"female","20-30",1,"PH","Don't Know",20,30,26
559,"female","20-30",1,"PH","Yes",20,30,28
560,"female","20-30",1,"PH","Yes",20,30,29
561,"female","20-30",1,"PH","Yes",20,30,21
562,"female","20-30",1,"PH","Yes",20,30,26
563,"female","20-30",1,"PH","Yes",20,30,22
564,"female","20-30",1,"PH","Don't Know",20,30,29
565,"female","20-30",1,"PH","Yes",20,30,23
566,"female","20-30",1,"PH","Yes",20,30,23
567,"female","20-30",1,"PH","Yes",20,30,28
568,"female","20-30",1,"PH","Yes",20,30,21
569,"female","20-30",1,"PH","Yes",20,30,23
570,"female","20-30",1,"PH","Yes",20,30,28
571,"female","20-30",1,"PH","Don't Know",20,30,27
572,"female","20-30",1,"PH","Yes",20,30,20
573,"female","20-30",1,"PH","Yes",20,30,29
574,"female","20-30",1,"PH","No",20,30,29
575,"female","20-30",1,"PH","Yes",20,30,23
576,"female","20-30",1,"PH","Don't Know",20,30,24
577,"female","20-30",1,"PH","No",20,30,24
578,"female","20-30",1,"PH","Yes",20,30,29
579,"female","20-30",1,"PH","Yes",20,30,20
580,"female","20-30",1,"PH","Yes",20,30,28
581,"female","20-30",1,"PH","Yes",20,30,24
582,"female","20-30",1,"PH","Yes",20,30,21
583,"female","20-30",1,"PH","Yes",20,30,22
584,"female","20-30",1,"PH","Yes",20,30,28
585,"female","20-30",1,"PH","Don't Know",20,30,25
586,"female","20-30",1,"PH","Don't Know",20,30,22
587,"female","20-30",1,"PH","No",20,30,26
588,"female","20-30",1,"PH","Yes",20,30,23
589,"female","20-30",1,"PH","Yes",20,30,30
590,"female","20-30",1,"PH","Yes",20,30,30
591,"female","20-30",1,"PH","Don't Know",20,30,28
592,"female","20-30",1,"PH","Yes",20,30,21
593,"female","20-30",1,"PH","Yes",20,30,26
594,"female","20-30",1,"PH","No",20,30,22
595,"female","20-30",1,"PH","No",20,30,30
596,"female","20-30",1,"PH","Yes",20,30,25
597,"female","20-30",1,"PH","Don't Know",20,30,25
598,"female","20-30",1,"PH","Yes",20,30,25
599,"female","20-30",1,"PH","Yes",20,30,20
600,"female","20-30",1,"PH","Yes",20,30,22
601,"female","20-30",1,"PH","No",20,30,27
602,"female","20-30",1,"PH","Yes",20,30,27
603,"female","20-30",1,"PH","Yes",20,30,28
604,"female","20-30",1,"PH","Yes",20,30,23
605,"female","20-30",1,"PH","Yes",20,30,22
606,"female","20-30",1,"PH","No",20,30,27
607,"female","20-30",1,"PH","Yes",20,30,26
608,"female","20-30",1,"PH","Yes",20,30,26
609,"female","20-30",1,"PH","Don't Know",20,30,24
610,"female","20-30",1,"PH","No",20,30,27
611,"female","20-30",1,"PH","Yes",20,30,27
612,"female","20-30",1,"PH","Yes",20,30,22
613,"female","20-30",1,"PH","Yes",20,30,24
614,"female","20-30",1,"PH","Don't Know",20,30,20
615,"female","20-30",1,"PH","Yes",20,30,26
616,"female","20-30",1,"PH","No",20,30,20
617,"female","20-30",1,"PH","Yes",20,30,22
618,"female","20-30",1,"PH","Yes",20,30,27
619,"female","20-30",1,"PH","Yes",20,30,21
620,"female","20-30",1,"PH","Yes",20,30,25
621,"female","20-30",1,"PH","No",20,30,29
622,"female","20-30",1,"PH","Yes",20,30,21
623,"female","20-30",1,"PH","Don't Know",20,30,27
624,"female","20-30",1,"PH","No",20,30,26
625,"female","20-30",1,"PH","Yes",20,30,24
626,"female","20-30",1,"PH","No",20,30,23
627,"female","20-30",1,"PH","Don't Know",20,30,28
628,"female","20-30",1,"PH","Don't Know",20,30,23
629,"female","20-30",1,"PH","No",20,30,25
630,"female","20-30",1,"PH","Yes",20,30,28
631,"female","20-30",1,"PH","Don't Know",20,30,23
632,"female","20-30",1,"PH","No",20,30,27
633,"female","20-30",1,"PH","No",20,30,28
634,"female","20-30",1,"PH","Yes",20,30,30
635,"female","20-30",1,"PH","Yes",20,30,21
636,"female","20-30",1,"PH","Yes",20,30,24
637,"female","20-30",1,"PH","Yes",20,30,29
638,"female","20-30",1,"PH","Don't Know",20,30,26
639,"female","20-30",1,"PH","Yes",20,30,25
640,"female","20-30",1,"PH","No",20,30,26
641,"female","20-30",1,"PH","Don't Know",20,30,20
642,"female","20-30",1,"PH","No",20,30,29
643,"female","20-30",1,"PH","Yes",20,30,25
644,"female","20-30",1,"PH","No",20,30,26
645,"female","20-30",1,"PH","Yes",20,30,26
646,"female","20-30",1,"PH","Yes",20,30,28
647,"female","20-30",1,"PH","Yes",20,30,20
648,"female","20-30",1,"PH","No",20,30,28
649,"female","20-30",1,"PH","Don't Know",20,30,27
650,"female","20-30",1,"PH","No",20,30,28
651,"female","20-30",1,"PH","Yes",20,30,27
652,"female","20-30",1,"PH","Yes",20,30,30
653,"female","20-30",1,"PH","Yes",20,30,22
654,"female","20-30",1,"PH","Yes",20,30,29
655,"female","20-30",1,"PH","Yes",20,30,28
656,"female","20-30",1,"PH","Don't Know",20,30,27
657,"female","20-30",1,"PH","Yes",20,30,29
658,"female","20-30",1,"PH","Yes",20,30,30
659,"female","20-30",1,"PH","Don't Know",20,30,22
660,"female","20-30",1,"PH","Yes",20,30,25
661,"female","20-30",1,"PH","Yes",20,30,22
662,"female","20-30",1,"PH","No",20,30,30
663,"female","20-30",1,"PH","Yes",20,30,30
664,"female","20-30",1,"PH","Yes",20,30,27
665,"female","20-30",1,"PH","Yes",20,30,22
666,"female","20-30",1,"PH","Yes",20,30,23
667,"female","20-30",1,"PH","Yes",20,30,26
668,"female","20-30",1,"PH","Yes",20,30,29
669,"female","20-30",1,"PH","Don't Know",20,30,21
670,"female","20-30",1,"PH","No",20,30,28
671,"female","20-30",1,"PH","Yes",20,30,25
672,"female","20-30",1,"PH","Yes",20,30,20
673,"female","20-30",1,"PH","Don't Know",20,30,27
674,"male","31-40",1,"PH","Yes",31,40,39
675,"male","31-40",1,"PH","Yes",31,40,35
676,"male","31-40",1,"PH","Yes",31,40,40
677,"male","31-40",1,"PH","Yes",31,40,33
678,"male","31-40",1,"PH","Yes",31,40,32
679,"male","31-40",1,"PH","Yes",31,40,31
680,"male","31-40",1,"PH","Don't Know",31,40,32
681,"male","31-40",1,"PH","Yes",31,40,36
682,"male","31-40",1,"PH","No",31,40,32
683,"male","31-40",1,"PH","Yes",31,40,32
684,"male","31-40",1,"PH","Yes",31,40,38
685,"male","31-40",1,"PH","Yes",31,40,40
686,"male","31-40",1,"PH","Yes",31,40,32
687,"male","31-40",1,"PH","Don't Know",31,40,33
688,"male","31-40",1,"PH","Yes",31,40,37
689,"male","31-40",1,"PH","No",31,40,39
690,"male","31-40",1,"PH","Yes",31,40,36
691,"male","31-40",1,"PH","Yes",31,40,38
692,"male","31-40",1,"PH","Yes",31,40,37
693,"male","31-40",1,"PH","Yes",31,40,39
694,"male","31-40",1,"PH","Yes",31,40,35
695,"male","31-40",1,"PH","Yes",31,40,33
696,"male","31-40",1,"PH","Yes",31,40,35
697,"male","31-40",1,"PH","Don't Know",31,40,36
698,"male","31-40",1,"PH","Yes",31,40,37
699,"male","31-40",1,"PH","Don't Know",31,40,37
700,"male","31-40",1,"PH","Don't Know",31,40,40
701,"male","31-40",1,"PH","Yes",31,40,33
702,"male","31-40",1,"PH","No",31,40,40
703,"male","31-40",1,"PH","Don't Know",31,40,32
704,"male","31-40",1,"PH","Don't Know",31,40,32
705,"male","31-40",1,"PH","Don't Know",31,40,32
706,"male","31-40",1,"PH","Yes",31,40,36
707,"male","31-40",1,"PH","Yes",31,40,35
708,"male","31-40",1,"PH","Yes",31,40,34
709,"male","31-40",1,"PH","Yes",31,40,32
710,"male","31-40",1,"PH","Don't Know",31,40,34
711,"male","31-40",1,"PH","No",31,40,33
712,"male","31-40",1,"PH","Yes",31,40,31
713,"male","31-40",1,"PH","Yes",31,40,38
714,"male","31-40",1,"PH","Yes",31,40,33
715,"male","31-40",1,"PH","Yes",31,40,39
716,"male","31-40",1,"PH","Yes",31,40,37
717,"male","31-40",1,"PH","Yes",31,40,32
718,"male","31-40",1,"PH","Yes",31,40,35
719,"male","31-40",1,"PH","No",31,40,36
720,"male","31-40",1,"PH","Yes",31,40,34
721,"male","31-40",1,"PH","Don't Know",31,40,32
722,"male","31-40",1,"PH","Yes",31,40,36
723,"male","31-40",1,"PH","Yes",31,40,38
724,"male","31-40",1,"PH","Don't Know",31,40,32
725,"male","31-40",1,"PH","Yes",31,40,37
726,"male","31-40",1,"PH","No",31,40,32
727,"male","31-40",1,"PH","Don't Know",31,40,34
728,"male","31-40",1,"PH","Yes",31,40,31
729,"male","31-40",1,"PH","Yes",31,40,31
730,"male","31-40",1,"PH","Don't Know",31,40,38
731,"male","31-40",1,"PH","Yes",31,40,35
732,"male","31-40",1,"PH","No",31,40,33
733,"male","31-40",1,"PH","Yes",31,40,31
734,"male","31-40",1,"PH","Don't Know",31,40,40
735,"male","31-40",1,"PH","Don't Know",31,40,38
736,"male","31-40",1,"PH","Yes",31,40,35
737,"male","31-40",1,"PH","Don't Know",31,40,32
738,"male","31-40",1,"PH","Yes",31,40,31
739,"male","31-40",1,"PH","Don't Know",31,40,36
740,"male","31-40",1,"PH","Yes",31,40,31
741,"male","31-40",1,"PH","Yes",31,40,35
742,"male","31-40",1,"PH","Yes",31,40,38
743,"male","31-40",1,"PH","Don't Know",31,40,40
744,"male","31-40",1,"PH","Don't Know",31,40,37
745,"male","31-40",1,"PH","Yes",31,40,40
746,"male","31-40",1,"PH","Don't Know",31,40,31
747,"male","31-40",1,"PH","Yes",31,40,39
748,"male","31-40",1,"PH","Yes",31,40,33
749,"male","31-40",1,"PH","No",31,40,35
750,"male","31-40",1,"PH","No",31,40,32
751,"male","31-40",1,"PH","Yes",31,40,37
752,"male","31-40",1,"PH","Yes",31,40,38
753,"male","31-40",1,"PH","Yes",31,40,35
754,"male","31-40",1,"PH","Yes",31,40,38
755,"male","31-40",1,"PH","No",31,40,39
756,"male","31-40",1,"PH","Yes",31,40,36
757,"male","31-40",1,"PH","Yes",31,40,31
758,"male","31-40",1,"PH","Yes",31,40,36
759,"male","31-40",1,"PH","Don't Know",31,40,35
760,"male","31-40",1,"PH","No",31,40,37
761,"male","31-40",1,"PH","Don't Know",31,40,37
762,"male","31-40",1,"PH","Don't Know",31,40,38
763,"male","31-40",1,"PH","Yes",31,40,38
764,"male","31-40",1,"PH","Yes",31,40,33
765,"male","31-40",1,"PH","Don't Know",31,40,34
766,"male","31-40",1,"PH","Yes",31,40,33
767,"male","31-40",1,"PH","No",31,40,39
768,"male","31-40",1,"PH","Yes",31,40,37
769,"male","31-40",1,"PH","Don't Know",31,40,35
770,"male","31-40",1,"PH","Yes",31,40,37
771,"male","31-40",1,"PH","Yes",31,40,32
772,"male","31-40",1,"PH","Yes",31,40,40
773,"male","31-40",1,"PH","Don't Know",31,40,37
774,"male","31-40",1,"PH","Yes",31,40,31
775,"male","31-40",1,"PH","Yes",31,40,40
776,"male","31-40",1,"PH","Yes",31,40,33
777,"male","31-40",1,"PH","No",31,40,35
778,"male","31-40",1,"PH","Yes",31,40,40
779,"male","31-40",1,"PH","Don't Know",31,40,40
780,"male","31-40",1,"PH","Yes",31,40,35
781,"male","31-40",1,"PH","Yes",31,40,39
782,"male","31-40",1,"PH","Yes",31,40,36
783,"male","31-40",1,"PH","Yes",31,40,37
784,"male","31-40",1,"PH","Yes",31,40,31
785,"male","31-40",1,"PH","Yes",31,40,34
786,"male","31-40",1,"PH","Yes",31,40,36
787,"male","31-40",1,"PH","Yes",31,40,32
788,"male","31-40",1,"PH","Don't Know",31,40,34
789,"male","31-40",1,"PH","Yes",31,40,40
790,"male","31-40",1,"PH","Yes",31,40,37
791,"male","31-40",1,"PH","Yes",31,40,33
792,"male","31-40",1,"PH","Yes",31,40,36
793,"male","31-40",1,"PH","Don't Know",31,40,33
794,"male","31-40",1,"PH","Yes",31,40,36
795,"male","31-40",1,"PH","Yes",31,40,32
796,"male","31-40",1,"PH","Don't Know",31,40,39
797,"male","31-40",1,"PH","Yes",31,40,39
798,"male","31-40",1,"PH","Yes",31,40,35
799,"male","31-40",1,"PH","Yes",31,40,40
800,"male","31-40",1,"PH","Don't Know",31,40,38
801,"male","31-40",1,"PH","No",31,40,38
802,"male","31-40",1,"PH","Yes",31,40,34
803,"male","31-40",1,"PH","Yes",31,40,31
804,"male","31-40",1,"PH","Yes",31,40,38
805,"male","31-40",1,"PH","Yes",31,40,32
806,"male","31-40",1,"PH","No",31,40,40
807,"male","31-40",1,"PH","Don't Know",31,40,40
808,"male","31-40",1,"PH","Yes",31,40,33
809,"male","31-40",1,"PH","Don't Know",31,40,38
810,"male","31-40",1,"PH","Don't Know",31,40,38
811,"male","31-40",1,"PH","Don't Know",31,40,38
812,"male","31-40",1,"PH","Yes",31,40,34
813,"male","31-40",1,"PH","Yes",31,40,39
814,"male","31-40",1,"PH","Yes",31,40,32
815,"male","31-40",1,"PH","Don't Know",31,40,35
816,"male","31-40",1,"PH","Yes",31,40,36
817,"male","31-40",1,"PH","Yes",31,40,36
818,"male","31-40",1,"PH","Yes",31,40,32
819,"male","31-40",1,"PH","Yes",31,40,37
820,"male","31-40",1,"PH","Yes",31,40,33
821,"male","31-40",1,"PH","Yes",31,40,34
822,"male","31-40",1,"PH","Don't Know",31,40,40
823,"male","31-40",1,"PH","Don't Know",31,40,40
824,"male","31-40",1,"PH","Yes",31,40,32
825,"male","31-40",1,"PH","Yes",31,40,36
826,"male","31-40",1,"PH","Yes",31,40,37
827,"male","31-40",1,"PH","Yes",31,40,40
828,"male","31-40",1,"PH","No",31,40,31
829,"male","31-40",1,"PH","Don't Know",31,40,40
830,"male","31-40",1,"PH","Don't Know",31,40,37
831,"male","31-40",1,"PH","Don't Know",31,40,33
832,"male","31-40",1,"PH","Don't Know",31,40,33
833,"male","31-40",1,"PH","Yes",31,40,38
834,"male","31-40",1,"PH","No",31,40,34
835,"male","31-40",1,"PH","Yes",31,40,39
836,"male","31-40",1,"PH","Yes",31,40,40
837,"male","31-40",1,"PH","Yes",31,40,39
838,"male","31-40",1,"PH","Yes",31,40,39
839,"male","31-40",1,"PH","Don't Know",31,40,34
840,"male","31-40",1,"PH","No",31,40,33
841,"male","31-40",1,"PH","Yes",31,40,34
842,"male","31-40",1,"PH","Yes",31,40,40
843,"male","31-40",1,"PH","Don't Know",31,40,35
844,"female","31-40",1,"PH","No",31,40,39
845,"female","31-40",1,"PH","Yes",31,40,35
846,"female","31-40",1,"PH","Yes",31,40,39
847,"female","31-40",1,"PH","Yes",31,40,33
848,"female","31-40",1,"PH","No",31,40,34
849,"female","31-40",1,"PH","Yes",31,40,37
850,"female","31-40",1,"PH","Yes",31,40,33
851,"female","31-40",1,"PH","Don't Know",31,40,38
852,"female","31-40",1,"PH","Yes",31,40,34
853,"female","31-40",1,"PH","Don't Know",31,40,31
854,"female","31-40",1,"PH","Yes",31,40,33
855,"female","31-40",1,"PH","Yes",31,40,34
856,"female","31-40",1,"PH","Don't Know",31,40,32
857,"female","31-40",1,"PH","Don't Know",31,40,33
858,"female","31-40",1,"PH","Don't Know",31,40,40
859,"female","31-40",1,"PH","Yes",31,40,33
860,"female","31-40",1,"PH","Yes",31,40,35
861,"female","31-40",1,"PH","Yes",31,40,32
862,"female","31-40",1,"PH","Yes",31,40,36
863,"female","31-40",1,"PH","Yes",31,40,35
864,"female","31-40",1,"PH","Don't Know",31,40,38
865,"female","31-40",1,"PH","No",31,40,31
866,"female","31-40",1,"PH","Yes",31,40,36
867,"female","31-40",1,"PH","Yes",31,40,33
868,"female","31-40",1,"PH","Yes",31,40,37
869,"female","31-40",1,"PH","Don't Know",31,40,32
870,"female","31-40",1,"PH","Don't Know",31,40,37
871,"female","31-40",1,"PH","Yes",31,40,34
872,"female","31-40",1,"PH","Yes",31,40,36
873,"female","31-40",1,"PH","Don't Know",31,40,31
874,"female","31-40",1,"PH","Yes",31,40,34
875,"female","31-40",1,"PH","Yes",31,40,39
876,"female","31-40",1,"PH","Yes",31,40,39
877,"female","31-40",1,"PH","Yes",31,40,39
878,"female","31-40",1,"PH","Don't Know",31,40,37
879,"female","31-40",1,"PH","Don't Know",31,40,38
880,"female","31-40",1,"PH","Yes",31,40,36
881,"female","31-40",1,"PH","No",31,40,40
882,"female","31-40",1,"PH","Yes",31,40,40
883,"female","31-40",1,"PH","Don't Know",31,40,33
884,"female","31-40",1,"PH","No",31,40,31
885,"female","31-40",1,"PH","Don't Know",31,40,32
886,"female","31-40",1,"PH","Don't Know",31,40,35
887,"female","31-40",1,"PH","Yes",31,40,32
888,"female","31-40",1,"PH","Yes",31,40,40
889,"female","31-40",1,"PH","Yes",31,40,38
890,"female","31-40",1,"PH","Don't Know",31,40,38
891,"female","31-40",1,"PH","Yes",31,40,37
892,"female","31-40",1,"PH","Yes",31,40,39
893,"female","31-40",1,"PH","Yes",31,40,38
894,"female","31-40",1,"PH","No",31,40,35
895,"female","31-40",1,"PH","Don't Know",31,40,40
896,"female","31-40",1,"PH","Yes",31,40,31
897,"female","31-40",1,"PH","No",31,40,36
898,"female","31-40",1,"PH","Yes",31,40,38
899,"female","31-40",1,"PH","Yes",31,40,40
900,"female","31-40",1,"PH","No",31,40,33
901,"female","31-40",1,"PH","Yes",31,40,36
902,"female","31-40",1,"PH","Yes",31,40,40
903,"female","31-40",1,"PH","Yes",31,40,36
904,"female","31-40",1,"PH","Yes",31,40,36
905,"female","31-40",1,"PH","Yes",31,40,33
906,"female","31-40",1,"PH","Don't Know",31,40,31
907,"female","31-40",1,"PH","Yes",31,40,40
908,"female","31-40",1,"PH","Don't Know",31,40,34
909,"female","31-40",1,"PH","Don't Know",31,40,31
910,"female","31-40",1,"PH","Yes",31,40,33
911,"female","31-40",1,"PH","Yes",31,40,34
912,"female","31-40",1,"PH","Yes",31,40,38
913,"female","31-40",1,"PH","Yes",31,40,37
914,"female","31-40",1,"PH","Yes",31,40,40
915,"female","31-40",1,"PH","Yes",31,40,38
916,"female","31-40",1,"PH","No",31,40,32
917,"female","31-40",1,"PH","Yes",31,40,36
918,"female","31-40",1,"PH","No",31,40,40
919,"female","31-40",1,"PH","Yes",31,40,34
920,"female","31-40",1,"PH","Don't Know",31,40,36
921,"female","31-40",1,"PH","Yes",31,40,39
922,"female","31-40",1,"PH","Yes",31,40,36
923,"female","31-40",1,"PH","Yes",31,40,36
924,"female","31-40",1,"PH","Yes",31,40,33
925,"female","31-40",1,"PH","Yes",31,40,36
926,"female","31-40",1,"PH","No",31,40,40
927,"female","31-40",1,"PH","Yes",31,40,39
928,"female","31-40",1,"PH","Yes",31,40,35
929,"female","31-40",1,"PH","Don't Know",31,40,34
930,"female","31-40",1,"PH","No",31,40,38
931,"female","31-40",1,"PH","No",31,40,39
932,"female","31-40",1,"PH","Yes",31,40,35
933,"female","31-40",1,"PH","Yes",31,40,39
934,"female","31-40",1,"PH","Don't Know",31,40,38
935,"female","31-40",1,"PH","Yes",31,40,32
936,"female","31-40",1,"PH","Don't Know",31,40,35
937,"female","31-40",1,"PH","Don't Know",31,40,36
938,"female","31-40",1,"PH","Don't Know",31,40,37
939,"female","31-40",1,"PH","Yes",31,40,36
940,"female","31-40",1,"PH","Yes",31,40,32
941,"female","31-40",1,"PH","No",31,40,31
942,"female","31-40",1,"PH","Yes",31,40,37
943,"female","31-40",1,"PH","No",31,40,38
944,"female","31-40",1,"PH","Yes",31,40,34
945,"female","31-40",1,"PH","Don't Know",31,40,37
946,"female","31-40",1,"PH","Yes",31,40,33
947,"female","31-40",1,"PH","No",31,40,32
948,"female","31-40",1,"PH","No",31,40,36
949,"female","31-40",1,"PH","Don't Know",31,40,33
950,"female","31-40",1,"PH","Yes",31,40,36
951,"female","31-40",1,"PH","Yes",31,40,38
952,"female","31-40",1,"PH","No",31,40,33
953,"female","31-40",1,"PH","Yes",31,40,40
954,"female","31-40",1,"PH","Yes",31,40,40
955,"female","31-40",1,"PH","No",31,40,31
956,"female","31-40",1,"PH","Yes",31,40,35
957,"female","31-40",1,"PH","Yes",31,40,34
958,"female","31-40",1,"PH","Yes",31,40,38
959,"female","31-40",1,"PH","Don't Know",31,40,33
960,"female","31-40",1,"PH","Yes",31,40,31
961,"female","31-40",1,"PH","Don't Know",31,40,35
962,"female","31-40",1,"PH","Yes",31,40,36
963,"female","31-40",1,"PH","Don't Know",31,40,32
964,"female","31-40",1,"PH","Yes",31,40,38
965,"female","31-40",1,"PH","Yes",31,40,35
966,"female","31-40",1,"PH","Yes",31,40,31
967,"female","31-40",1,"PH","Yes",31,40,32
968,"female","31-40",1,"PH","Yes",31,40,35
969,"female","31-40",1,"PH","Don't Know",31,40,39
970,"female","31-40",1,"PH","Yes",31,40,31
971,"female","31-40",1,"PH","Yes",31,40,31
972,"female","31-40",1,"PH","Don't Know",31,40,36
973,"female","31-40",1,"PH","Yes",31,40,36
974,"female","31-40",1,"PH","Don't Know",31,40,37
975,"female","31-40",1,"PH","Yes",31,40,34
976,"female","31-40",1,"PH","No",31,40,32
977,"female","31-40",1,"PH","Yes",31,40,33
978,"female","31-40",1,"PH","No",31,40,34
979,"female","31-40",1,"PH","Yes",31,40,31
980,"female","31-40",1,"PH","Yes",31,40,40
981,"female","31-40",1,"PH","No",31,40,38
982,"female","31-40",1,"PH","Yes",31,40,34
983,"female","31-40",1,"PH","No",31,40,40
984,"female","31-40",1,"PH","No",31,40,35
985,"female","31-40",1,"PH","Yes",31,40,39
986,"female","31-40",1,"PH","Yes",31,40,37
987,"female","31-40",1,"PH","Yes",31,40,32
988,"female","31-40",1,"PH","Yes",31,40,31
989,"female","31-40",1,"PH","Yes",31,40,38
990,"female","31-40",1,"PH","Don't Know",31,40,39
991,"female","31-40",1,"PH","Yes",31,40,40
992,"female","31-40",1,"PH","Yes",31,40,34
993,"female","31-40",1,"PH","Yes",31,40,38
994,"female","31-40",1,"PH","Yes",31,40,39
995,"female","31-40",1,"PH","Yes",31,40,35
996,"female","31-40",1,"PH","Yes",31,40,32
997,"female","31-40",1,"PH","Yes",31,40,36
998,"female","31-40",1,"PH","Yes",31,40,32
999,"female","31-40",1,"PH","Don't Know",31,40,31
1000,"female","31-40",1,"PH","Yes",31,40,37
1001,"female","31-40",1,"PH","Yes",31,40,39
1002,"female","31-40",1,"PH","Yes",31,40,31
1003,"female","31-40",1,"PH","Yes",31,40,36
1004,"female","31-40",1,"PH","No",31,40,37
1005,"female","31-40",1,"PH","Don't Know",31,40,35
1006,"female","31-40",1,"PH","Yes",31,40,34
1007,"female","31-40",1,"PH","Yes",31,40,39
1008,"female","31-40",1,"PH","Yes",31,40,39
1009,"female","31-40",1,"PH","Yes",31,40,37
1010,"female","31-40",1,"PH","Yes",31,40,40
1011,"female","31-40",1,"PH","Yes",31,40,39
1012,"female","31-40",1,"PH","Yes",31,40,34
1013,"female","31-40",1,"PH","Yes",31,40,35
1014,"female","31-40",1,"PH","Yes",31,40,36
1015,"female","31-40",1,"PH","Yes",31,40,38
1016,"female","31-40",1,"PH","Yes",31,40,39
1017,"female","31-40",1,"PH","Don't Know",31,40,33
1018,"female","31-40",1,"PH","Yes",31,40,34
1019,"female","31-40",1,"PH","Don't Know",31,40,34
1020,"female","31-40",1,"PH","Yes",31,40,31
1021,"female","31-40",1,"PH","Don't Know",31,40,33
1022,"female","31-40",1,"PH","No",31,40,36
1023,"female","31-40",1,"PH","Yes",31,40,34
1024,"female","31-40",1,"PH","Yes",31,40,35
1025,"female","31-40",1,"PH","Yes",31,40,34
1026,"female","31-40",1,"PH","No",31,40,33
1027,"female","31-40",1,"PH","Yes",31,40,31
1028,"female","31-40",1,"PH","Yes",31,40,34
1029,"female","31-40",1,"PH","Yes",31,40,37
1030,"female","31-40",1,"PH","Don't Know",31,40,39
1031,"female","31-40",1,"PH","Don't Know",31,40,34
1032,"female","31-40",1,"PH","Yes",31,40,37
1033,"female","31-40",1,"PH","Yes",31,40,37
1034,"female","31-40",1,"PH","Yes",31,40,39
1035,"female","31-40",1,"PH","Don't Know",31,40,33
